sentence_en,sentence_es_googletranslate,label
"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .","El beneficio operativo excluyendo partidas no recurrentes ascendió a 40,6 millones de euros, frente a los 57,3 millones de euros del mismo periodo del año anterior.",0
Reported operating margin was a negative 5.9 % .,"El margen operativo reportado fue negativo -5,9%.",0
Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as `` cry babies '' .,"Las relaciones con la City se han visto aún más dañadas por los comentarios del Sr. Ashley criticando a los inversores y analistas de la City calificándolos de ""llorones"".",0
Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,Las acciones de Swedbank han sido las más afectadas entre los bancos suecos por la actual crisis financiera internacional.,0
Stora Chief Executive Jouko Karvinen has described the Russian tariff hikes as a threat to the future of the forest products industry in Finland .,"El director ejecutivo de Stora, Jouko Karvinen, ha descrito el aumento de aranceles rusos como una amenaza para el futuro de la industria de productos forestales en Finlandia.",0
The acquisition of +àlandsbanken Sverige in 2009 burdened the performance with EUR 3.0 mn .,"La adquisición de +àlandsbanken Sverige en 2009 supuso una carga de 3,0 millones de euros para el rendimiento.",0
The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,La compañía finlandesa dijo anteriormente que su resultado operativo será inferior al punto de equilibrio registrado el año anterior.,0
The maritime administration said the ships had ignored warnings about the icy conditions .,La administración marítima dijo que los barcos habían ignorado las advertencias sobre las condiciones de hielo.,0
"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .","El efecto de la moneda tuvo un impacto negativo del 3,0 por ciento, o 20 millones de euros (31,3 millones de dólares), en los ingresos.",0
The recent troubles simply make NETeller cheaper .,Los problemas recientes simplemente hacen que NETeller sea más barato.,0
"The offer , deemed too low by Finnlines ' board , stands until 4 pm tomorrow .","La oferta, considerada demasiado baja por la junta directiva de Finnlines, se mantendrá hasta las 4 p. m. de mañana.",0
"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .","Las ventas del período cayeron a 30,6 millones de euros desde 38,3 millones de euros, según el informe provisional publicado hoy.",0
The union filed a grievance over the company 's overtime assignment policies .,El sindicato presentó una queja sobre las políticas de asignación de horas extras de la empresa.,0
"Therefore , the company 's 2005 result will remain weaker than that of 2004 .","Por lo tanto, el resultado de la compañía en 2005 seguirá siendo más débil que el de 2004.",0
"`` The considerably weaker U.S. dollar and British pound had an impact on sales and average prices in euros , '' UPM said .","""El dólar estadounidense y la libra esterlina considerablemente más débiles tuvieron un impacto en las ventas y los precios promedio en euros"", dijo UPM.",0
"`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .","""La implementación de estos programas ha tenido y tendrá impactos negativos en las ganancias de 2006 y 2007"", dijo Meiklejohn.",0
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,"El beneficio neto de Vaisala en el tercer trimestre de 2007 cayó a 3,0 millones de euros (4,3 millones de dólares) desde 6,8 millones de euros (9,8 millones de dólares) en el mismo período de 2006.",0
"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added .","""Podemos decir que el número de operaciones se ha normalizado por momentos, y por eso hemos decidido devaluar nuestros departamentos ahora en venta"", añadió.",0
"`` We cut our frequency to New York last year , which explains the fall , '' he said .","""El año pasado redujimos nuestra frecuencia a Nueva York, lo que explica la caída"", explicó.",0
"`` We see that the market continues to be tight in magazine papers , and our target is to close the deals by the end of the year . ''","""Vemos que el mercado de revistas continúa siendo ajustado, y nuestro objetivo es cerrar los acuerdos a finales de año"".",0
A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,Una encuesta realizada por Taloustutkimus para Sampo Life muestra que las empresas están mal preparadas para perder personal clave.,0
"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .","El periódico agrícola Maaseudun Tulevaisuus tuvo 318.000 lectores, lo que representa una disminución del 6%.",0
EPS dropped to EUR0 .2 from EUR0 .3 .,"El BPA cayó a 0,2 EUR desde 0,3 EUR.",0
"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .","A las 14.11 CET, ArcelorMittal había perdido un 7,26% hasta los 17,38 euros en Euronext París, situándose a la cabeza de los grandes valores en bajada.",0
"Kiosk and cinema operations have suffered , in particular .","En particular, las operaciones de quioscos y cines se han visto afectadas.",0
Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,"El flujo de caja de las operaciones en enero-diciembre de 2008 fue negativo en 18,1 millones de euros, frente a los 39,0 millones de euros del mismo período de 2007.",0
Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,"Las acciones de Kone cayeron un 4,1 por ciento a 43 US$ 55,77 en Helsinki.",0
Return on capital employed ROCE was a negative 2.3 % compared to 11.3 % in 2007 .,"La rentabilidad del capital empleado (ROCE) fue un -2,3%, en comparación con el 11,3% en 2007.",0
Ramirent made 18 million kroons EUR 1.15 mln loss last year ; the year before the company was 7.3 million kroons in the black .,"Ramirent tuvo pérdidas de 18 millones de coronas (1,15 millones de euros) el año pasado; el año anterior la compañía tuvo ganancias por 7,3 millones de coronas.",0
The dismissed staff members will now take the matter to court unless it can be settled outside .,"Los funcionarios despedidos ahora llevarán el asunto a los tribunales, a menos que pueda resolverse externamente.",0
Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .,"El objetivo de Stora Enso se ha reducido de 5,55 a 4,85 euros y el de Holmen, de 150 a 135 coronas suecas.",0
"The one dark spot on the horizon , however , was the company 's performance in the Finnish bottled water market .","Sin embargo, el único punto oscuro en el horizonte era el desempeño de la compañía en el mercado finlandés de agua embotellada.",0
"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .","La Comisión Europea dijo anteriormente que había multado a ThyssenKrupp, Otis de United Technologies Corp, Schindler AG y Kone Oyj con un total de 992,3 millones de euros por presunta actividad de cártel en el mercado de ascensores durante doce años.",0
"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .","Las ventas del período cayeron a 30,6 millones de euros desde 38,3 millones de euros, según el informe provisional publicado hoy.",0
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .","YIT presentó contrademandas contra Neste Oil por un total de unos 25 millones de euros, basadas principalmente en el trabajo realizado según el contrato y en los costes adicionales incurridos debido a la prolongación del proyecto.",0
"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .","""La perspectiva estable refleja la fuerte posición de mercado de Nokia en el mercado global de teléfonos móviles, la fuerte generación de flujo de caja y un balance muy conservador"", dijo Raab.",2
"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .","Estos acuerdos de financiación permitirán a la empresa garantizar, de acuerdo con su política de tesorería, que dispone de suficientes instrumentos financieros para sus posibles necesidades de capital.",2
"According to Karhinen , OP-Pohjola is an exciting enterprise because the cooperation will bring huge opportunities for customers and the company itself .","Según Karhinen, OP-Pohjola es una empresa interesante porque la cooperación brindará enormes oportunidades para los clientes y para la propia empresa.",2
"Based upon its unique fiber expertise and innovative approach , the company has a strong market position in several business areas in which it operates .","Gracias a su experiencia única en fibras y a su enfoque innovador, la empresa tiene una sólida posición de mercado en varias áreas comerciales en las que opera.",2
Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,Los resultados de Efore para el último trimestre mostraron una mejora aún más rápida ya que la compañía logró obtener mejor sus componentes.,2
"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .","20 de enero de 2010 - Tiimari HEL: TII1V, minorista finlandés de artículos de papelería y regalos, anunció hoy que continuará mejorando su eficiencia operativa, concentrándose en sus operaciones principales rentables.",2
Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .,Los indicadores técnicos de las acciones son alcistas y S&P le otorga a NOK una calificación positiva de 4 ESTRELLAS de 5 para comprar.,2
"The broker highlights Cargotec as its preferred stock in the sector , as it is a pure play on global cargo and container handling , and it expects it to play an active role in further consolidating the industry .","El bróker destaca a Cargotec como su acción preferida en el sector, ya que es una empresa dedicada exclusivamente al manejo global de carga y contenedores, y espera que desempeñe un papel activo en la consolidación de la industria.",2
"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''","""Estamos encantados con la mudanza"", dice Morna Cowie, copropietaria, arriba, ""es el doble del tamaño de nuestra tienda actual y tiene un ambiente muy agradable"".",2
"The restructuring creates a more efficient organization with increased operational focus and stable profitability , and leads to more efficient production , said Bo Annvik , head of Specialty Stainless .","La reestructuración crea una organización más eficiente con un mayor enfoque operativo y una rentabilidad estable, y conduce a una producción más eficiente, dijo Bo Annvik, director de Specialty Stainless.",2
The main strength of the cooperation project lies in merging the know-how of two large companies .,La principal fortaleza del proyecto de cooperación radica en la fusión del know-how de dos grandes empresas.,2
Elcoteq has a proven track record in electronics manufacturing services ( EMS ) and a global factory network coupled with modern manufacturing equipment and consistent systems and processes .,Elcoteq tiene un historial comprobado en servicios de fabricación de productos electrónicos (EMS) y una red de fábricas global acompañada de equipos de fabricación modernos y sistemas y procesos consistentes.,2
"Previously , the company also delivered about 70 % of the steel used in Oasis of the Seas , Allure of the Seas ' sister ship completed last year .","Anteriormente, la compañía también entregó alrededor del 70% del acero utilizado en el Oasis of the Seas, el barco hermano del Allure of the Seas, completado el año pasado.",1
"The Dutch broker noted that Nokian Tyres reported a good first quarter in 2006 , above or in line with consensus .","El corredor holandés señaló que Nokian Tyres reportó un buen primer trimestre en 2006, por encima o en línea con el consenso.",2
This ideally placed them in a position to tap into the potential of clean technology .,Esto los colocó en una posición ideal para aprovechar el potencial de la tecnología limpia.,1
"The respondents praised Finnair 's reliability , Finnishness , and understanding of its target group .","Los encuestados elogiaron la fiabilidad de Finnair, su carácter finlandés y su comprensión de su grupo objetivo.",2
"The Nokian tyre proves its high safety excellently in the important driving qualities stability with mark 1.4 , handling 1.5 and braking on wet road with 1.9 .","El neumático Nokian demuestra su alta seguridad de forma excelente en las importantes cualidades de conducción: estabilidad con una puntuación de 1,4, manejo con 1,5 y frenado en carretera mojada con 1,9.",2
"The long-standing partnership and commitment enable both parties to develop their respective operations , and ESL Shipping will also have the opportunity to update its fleet and improve its efficiency .","La asociación y el compromiso de larga data permiten a ambas partes desarrollar sus respectivas operaciones, y ESL Shipping también tendrá la oportunidad de actualizar su flota y mejorar su eficiencia.",2
A comprehensive range of cut-to-length and slitting services will allow Ruukki in particular to serve light engineering customers who relocate their production to the St. Petersburg area .,"Una amplia gama de servicios de corte longitudinal y a medida permitirá a Ruukki, en particular, atender a clientes de ingeniería ligera que trasladan su producción al área de San Petersburgo.",1
"Thanks to his wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our Indian operations '' , tells Incap 's President & CEO Juhani Hanninen .","""Gracias a su amplia red de contactos y su buen conocimiento del mercado y del entorno empresarial, hará una gran contribución al desarrollo futuro de nuestras operaciones en la India"", afirma el presidente y CEO de Incap, Juhani Hanninen.",2
Fiskars will be undertaking community projects throughout the UK and they are also on the lookout for local volunteers who are interested in helping out with the selected restoration projects .,Fiskars llevará a cabo proyectos comunitarios en todo el Reino Unido y también está buscando voluntarios locales que estén interesados en ayudar con los proyectos de restauración seleccionados.,1
"Creating interfaces that are more similar to interactions in the real world can enable experiences that are more natural and intuitive , in the same way that modern games and movies are more immersive through the use of realistic 3-D graphics .","La creación de interfaces que sean más similares a las interacciones del mundo real puede permitir experiencias más naturales e intuitivas, de la misma manera que los juegos y películas modernos son más inmersivos mediante el uso de gráficos 3D realistas.",1
"According to Rautaruukki , the company wants to promote the use of emission-free energy sources .","Según Rautaruukki, la empresa quiere promover el uso de fuentes de energía libres de emisiones.",1
"INTERNET BUSINESS NEWS - -® 1995-2006 M2 COMMUNICATIONS LTD As part of a drive to protect users of its Internet banking service , Barclays Bank has announced that it is to recommend F-Secure Internet Security to its customers .","NOTICIAS DE NEGOCIOS EN INTERNET - -® 1995-2006 M2 COMMUNICATIONS LTD Como parte de una iniciativa para proteger a los usuarios de su servicio de banca por Internet, Barclays Bank ha anunciado que recomendará F-Secure Internet Security a sus clientes.",1
"Tieto was looking for an energy solution which would best support the idea of sustainable development , and we were happy to be able to provide such a solution , saysJouni Haikarainen , Vice President , Fortum .","""Tieto estaba buscando una solución energética que respaldara mejor la idea del desarrollo sostenible y estábamos felices de poder brindar dicha solución"", dice Jouni Haikarainen, vicepresidente de Fortum.",2
"In addition , a good biological durability is achieved . ''","Además se consigue una buena durabilidad biológica"".",1
"I use natural fibers to make the clothes more comfortable , to allow your skin to breathe and to be eco-friendly .","Utilizo fibras naturales para hacer la ropa más cómoda, permitir que tu piel respire y ser ecológica.",2
Atria chose the DeLight to attract consumers in the 25-45 age group to its Atria Fresh range of microwaveable meals .,Atria eligió DeLight para atraer a los consumidores del grupo de edad de 25 a 45 años a su gama de comidas para microondas Atria Fresh.,1
"The newly-completed Allure of the Seas and its identical sister ship , Oasis of the Seas , which was completed last year are the world 's largest cruise ships .","El recién terminado Allure of the Seas y su barco hermano idéntico, el Oasis of the Seas, que se completó el año pasado, son los cruceros más grandes del mundo.",1
The recruits who have completed the K-retailer trainee program are qualified to start a career as independent retailers in K-stores .,Los reclutas que hayan completado el programa de capacitación de K-retailer están calificados para comenzar una carrera como minoristas independientes en tiendas K.,1
"A light , bright and pretty addition to your life , it will also keep a few pennies in your bank account .","Una adición ligera, brillante y bonita a su vida, que también le permitirá ahorrar algunos centavos en su cuenta bancaria.",1
"`` We love Activision 's fresh , colorful approach to Rapala : We Fish , '' said Kelly Brockpahler , Rapala .","""Nos encanta el enfoque fresco y colorido de Activision para Rapala: We Fish"", dijo Kelly Brockpahler, Rapala.",2
At the same time I am delighted by the fact that we were able to accomplish the organization with our own team members .,"Al mismo tiempo, estoy encantado de que hayamos podido llevar a cabo la organización con nuestros propios compañeros de equipo.",2
All Amer Sports companies develop and manufacture technically advanced products that improve the performance of active sports participants .,Todas las empresas de Amer Sports desarrollan y fabrican productos técnicamente avanzados que mejoran el rendimiento de los deportistas activos.,1
"wins 98 % acceptance 23 December 2009 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will complete its takeover offer for textile company Tamfelt Oyj Abp ( HEL : TAFKS ) , after acquiring 98 % of its shares and votes .","Metso Oyj (HEL: MEO1V) logra una aceptación del 98% 23 de diciembre de 2009 - La empresa finlandesa de maquinaria industrial Metso Oyj (HEL: MEO1V) anunció hoy que completará su oferta de adquisición por la empresa textil Tamfelt Oyj Abp (HEL: TAFKS), tras adquirir el 98% de sus acciones y votos.",1
We are very proud to be able to use this kind of innovative mobile service for voting in elections .,Estamos muy orgullosos de poder utilizar este tipo de servicio móvil innovador para votar en las elecciones.,2
"In addition , we will launch a versatile online service to complete the traditional printed newspaper , Mr. Valkama says .","Además, lanzaremos un servicio online versátil para complementar el periódico impreso tradicional, dice Valkama.",1
"Stora Enso said DeLight was suitable for a wide range of applications including food , cosmetics , home decoration and leisure products .","Stora Enso afirmó que DeLight era adecuado para una amplia gama de aplicaciones, incluidos alimentos, cosméticos, decoración del hogar y productos de ocio.",1
The board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found non-responsive by the evaluation team .,"La junta agregó que la compañía no presentó ofertas para una parte sustancial de las obras y, como tal, el equipo de evaluación la consideró legítimamente no receptiva.",1
"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .","""Después de un largo período no rentable, la División de Alimentos registró un resultado rentable, lo que habla de una estructura de costos más saludable y un nuevo enfoque en las operaciones comerciales"", dijo Rihko.",2
"Tim Cockroft brings with him an excellent track record having more than 18 years experience ; moreover , Tim has successfully developed the Capital Markets operations at Kaupthing Singer & Friedlander involving corporate finance and broking with a focus on mid-market companies .","Tim Cockroft cuenta con una excelente trayectoria con más de 18 años de experiencia; además, Tim ha desarrollado con éxito las operaciones de Mercados de Capitales en Kaupthing Singer & Friedlander, involucrando finanzas corporativas y corretaje con un enfoque en empresas del mercado medio.",2
"`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .","""Si bien las preocupaciones persisten a largo plazo, el tamaño y la escala pueden permitir a Nokia mantener sus nuevas mejoras de margen en el corto plazo"", escribió el analista.",2
"Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier .","Las operaciones continuadas arrojaron una pérdida operativa de 0,1 millones de euros, una ligera mejora respecto a la pérdida de 0,2 millones de euros del año anterior.",2
Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,"Las ganancias por acción fueron mayores, 0,48 euros, frente a los 0,37 del año anterior y por encima del consenso del mercado de 0,40 euros.",2
"W+ñrtsil+ñ 's solution has been selected for its low fuel consumption , environmentally sound technology , and global service support .","La solución de W+ñrtsil+ñ ha sido seleccionada por su bajo consumo de combustible, su tecnología respetuosa con el medio ambiente y su soporte de servicio global.",2
The company said it estimates to make a slight profit thanks to cost-cutting measures .,La compañía dijo que estima obtener una ligera ganancia gracias a las medidas de reducción de costos.,2
"Dirk Jones , head of Financial Institutions Client Sales Management , GTS , Citigroup , Inc , said , ` Citi is extremely pleased to be providing global custody services to Pohjola Group Bank .","Dirk Jones, director de Gestión de Ventas a Clientes de Instituciones Financieras, GTS, Citigroup, Inc., dijo: ""Citi está sumamente complacido de brindar servicios de custodia global a Pohjola Group Bank"".",2
"The previously concluded adaptation measures concerning the other personnel are adequate for the time being , Raute said .","Las medidas de adaptación concluidas hasta ahora respecto al resto del personal son adecuadas por el momento, afirmó Raute.",2
"The previously concluded adaptation measures , concerning other staff , were adequate for the time being , and the planning operations continue as before at the plant , the company said .","Las medidas de adaptación concluidas previamente, relativas al resto del personal, son adecuadas por el momento y las operaciones de planificación continúan como hasta ahora en la planta, indicó la empresa.",2
"` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .","""Después de arreglar nuestra base, reducir costos y cerrar las unidades no rentables, ahora estamos pensando en seguir adelante"", dijo.",2
"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .","29 de septiembre de 2010 La empresa finlandesa de gestión y reciclaje de residuos Lassila & Tikanoja amplía sus operaciones en Rusia con la introducción de su planta de reciclaje recientemente terminada en la ciudad de Dubna, cerca de Moscú.",2
"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .","""Método y sistema para controlar una unidad de disco duro mediante una interfaz física de tarjeta multimedia"" fue inventado por Marko Ahvenainen Ruutana, Finlandia.",1
The court found TelecomInvest 's arguments convincing .,El tribunal consideró convincentes los argumentos de TelecomInvest.,2
"Rory Fitzgerald , general manager , operations , Bristol Port , said : `` With the use of low maintenance technology we can save up to 30 per cent on servicing , plus the load sensing hydraulics can save us an extra 15 to 30 per cent on fuel consumption . ''","Rory Fitzgerald, gerente general de operaciones del puerto de Bristol, dijo: ""Con el uso de tecnología de bajo mantenimiento podemos ahorrar hasta un 30 por ciento en servicio, además, el sistema hidráulico de detección de carga puede ahorrarnos entre un 15 y un 30 por ciento adicional en consumo de combustible"".",2
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .","El terreno de unos 10.000 metros cuadrados que Stockmann ha comprado para el centro comercial Nevsky Center está situado en Nevsky Prospect, la calle principal de San Petersburgo, al lado de la estación de metro Vosstaniya Square, en las inmediaciones de la estación de Moscú.",1
"Typically , the transmission power level can be decreased when the interference noise is above a predefined value .","Normalmente, el nivel de potencia de transmisión se puede reducir cuando el ruido de interferencia supera un valor predefinido.",1
"The other actions include the cutting of the expensive weekend shifts , the freezing of the production bonus system and by a general cost-cutting program .","Las otras acciones incluyen la eliminación de los costosos turnos de fin de semana, la congelación del sistema de bonificación a la producción y un programa general de reducción de costos.",1
Bioheapleaching makes extraction of metals from low grade ore economically viable .,La biolixiviación en pilas hace que la extracción de metales de minerales de baja calidad sea económicamente viable.,1
"Dubai Nokia has announced the launch of `` Comes with Music '' , its ground-breaking service which introduces a new way for people to enjoy music .","Nokia de Dubai ha anunciado el lanzamiento de «Comes with Music», su innovador servicio que introduce una nueva forma para que la gente disfrute de la música.",2
"Steve Jackson , eBusiness Analyst at Satama and former CEO of Aboavista said : `` Google broke the mold when they gave away Google Analytics for free .","Steve Jackson, analista de comercio electrónico de Satama y ex director ejecutivo de Aboavista, dijo: “Google rompió el molde cuando regaló Google Analytics”.",1
"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .",COMUNICADO DE LA BOLSA DE VALORES de Rapala VMC Corporation 10 de octubre de 2008 a las 11.45 am Kaupthing Bank Oyj (`` Kapthing '') ha informado a Rapala VMC Corporation (`` Rapala '') que ha interrumpido el suministro de liquidez para las acciones de Rapala por el momento.,0
The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks .,Las negociaciones afectan a 246 trabajadores asalariados y de categoría superior y está previsto que concluyan en seis semanas.,1
"Sukhraj Dulai , of the 2900 block of Boni Sue Court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. Tuesday , leaving the garage door open .","Sukhraj Dulai, de la cuadra 2900 de Boni Sue Court, una calle sin salida en el lado norte de la ciudad, arrancó el vehículo y entró a su casa alrededor de las 8 a.m. del martes, dejando la puerta del garaje abierta.",1
"We offer challenging and interesting employment for over 20,000 people in 20 countries throughout Europe .",Ofrecemos empleo desafiante e interesante para más de 20.000 personas en 20 países de toda Europa.,1
"We offer our clients integrated management consulting , total solutions for complex projects and efficient , best-in-class design and supervision .","Ofrecemos a nuestros clientes consultoría de gestión integral, soluciones totales para proyectos complejos y un diseño y supervisión eficientes y de primera clase.",1
"Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings .","Los usos finales típicos incluyen estructuras de techos, pisos, paredes y cielorrasos, estructuras no visibles en vehículos, embalajes y cajas, estructuras de sitios de construcción, cercas y refugios, y encofrados con un número limitado de vertidos de hormigón.",1
1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since .,1 Lámpara de bloque La lámpara de Harri Koskinen se presentó en 1996 y ha sido un éxito de ventas desde entonces.,2
"Amer , which bought Salomon from adidas in October , said the job cuts are aimed at boosting competitiveness .","Amer, que compró Salomon a Adidas en octubre, dijo que los recortes de empleos tienen como objetivo aumentar la competitividad.",1
`` Our research shows that access to information technology has been one of the limiting factors for most small businesses especially when they work in a heterogenous network based environment .,"""Nuestra investigación muestra que el acceso a la tecnología de la información ha sido uno de los factores limitantes para la mayoría de las pequeñas empresas, especialmente cuando trabajan en un entorno basado en redes heterogéneas.",1
"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .","Sin embargo, esto aumenta el tráfico de señalización, lo que desperdicia recursos de la red y permite que se conecten menos teléfonos inteligentes.",0
M2 Communications disclaims all liability for information provided within information on on the world wide web .,M2 Communications no asume ninguna responsabilidad por la información proporcionada en la World Wide Web.,1
Rosen was cautious about being too optimistic inregard to the second half of the year .,Rosen se mostró cauteloso respecto a ser demasiado optimista respecto a la segunda mitad del año.,1
"In a note to clients published , the Dutch broker described the company 's third quarter results as ` soft ' , although it also noted that Elcoteq retained its guidance , dealers said .","En una nota a clientes publicada, el corredor holandés describió los resultados del tercer trimestre de la compañía como ""blandos"", aunque también señaló que Elcoteq mantuvo su orientación, dijeron los distribuidores.",1
"The EB Tough VoIP Field Phone is equipped with an integrated speaker , Ethernet and SHDSL connectivity , and enables several innovative applications .","El teléfono de campo VoIP EB Tough está equipado con un altavoz integrado, conectividad Ethernet y SHDSL y permite varias aplicaciones innovadoras.",1
The first ship has been delayed and is estimated to be completed in spring 2010 .,El primer barco ha sufrido retrasos y se estima que su finalización estará prevista para la primavera de 2010.,0
Finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .,Finnlines estimó en su junta general anual que 2008 será un año financieramente difícil debido a las grandes inversiones.,0
"`` Adjustment to the fall in price level , in contrast , has been less effective .","``El ajuste a la caída del nivel de precios, por el contrario, ha sido menos efectivo.",0
"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .","Tallink Silja atribuye la importante caída a los problemas con el sistema de reservas que se puso en funcionamiento en octubre, la venta del ferry con remolque 'Sky Wind' y la ruta entre Estocolmo y Riga, que ha ganado pasajeros de la ruta Helsinki-Estocolmo.",0
"To ensure low operational cost for radio networks , the BTS modules can be configured , software upgraded and diagnosed remotely .","Para garantizar un bajo costo operativo para las redes de radio, los módulos BTS se pueden configurar, actualizar el software y diagnosticar de forma remota.",2
17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,17 de marzo de 2011 - Goldman Sachs estima que existen perspectivas negativas para las operaciones móviles noruegas de la noruega Telenor ASA OSL:TEL y la sueca TeliaSonera AB STO:TLSN en el corto plazo.,0
"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .","Responde preguntas sobre cuántos visitantes recibe Conversaciones, qué tan grande es el equipo y cuáles son los problemas al configurar canales de redes sociales.",1
"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .","Los principales accionistas del proveedor finlandés de servicios de TI TietoEnator Oyj rechazaron el viernes una oferta hostil de 1.080 millones de euros y 1.670 millones de dólares de la firma de adquisiciones Nordic Capital, lo que da nueva vida a una posible contraoferta de Blackstone Group LP y la empresa de telecomunicaciones noruega Telenor ASA.",2
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .","Con base en el resultado del primer trimestre, la cartera de pedidos existente y las perspectivas de nuevos pedidos, la compañía espera que las ventas del año completo se contraigan un 25% en comparación con 2008, el margen bruto se mantenga en un nivel saludable y el margen de beneficio operativo sea menor que en 2008 debido a un menor volumen de ventas.",0
"According to Chairman Michael Hornborg , the organizations has merely criticised Raisio 's weak performance .","Según el presidente Michael Hornborg, la organización simplemente ha criticado el pobre desempeño de Raisio.",1
"A local waste management company , Turun Seudun J+ñtehuolto , has planned to set up a 150,000 tonne waste-burning facility .","Una empresa local de gestión de residuos, Turun Seudun J+ñtehuolto, ha planeado establecer una instalación de incineración de residuos con capacidad para 150.000 toneladas.",1
