id,text,target,target_sentiment,companies_sentiment,consumers_sentiment
,Registro del motor: claves del proceso digital que comenzará a regir en 2022,,neutral,,
,Los mutuantes recomiendan invertir en valores cíclicos y volver a la normalidad,,neutral,,
,AMBA tendencia: el uso de la tarjeta crece y la caída de efectivo más,,neutral,,
,Sofofa pide a la Convención que enmiende la norma del derecho de la propiedad que se vote mañana en el plenario,,neutral,,
,Empresarios e instituciones piden adelantar el tiempo de la CVA Zaragoza - Madrid,,neutral,,
,"Popular dice que ""no ha ordenado una venta urgente del banco""",,neutral,,
,Hacienda dispone de un mes para convocar las dos reuniones obligatorias con las Comunidades Autónomas,,neutral,,
,Calcular qué precio real ofrecen Atlantia y ACS para Abertis,,neutral,,
,"CaixaBank espera un crecimiento del consumo del 5,7 % en 2022 y moderado del 3,6 % en 2023",,neutral,,
,Los fondos extranjeros se centran en las energías renovables españolas,,neutral,,
,"La AEB cree que la subasta del BCE hará que los bancos españoles ""se sientan más cómodos de dar crédito""",,neutral,,
,"Desde los motociclistas hasta la última tecnología: así es como Zara, Primark o Huawei eligen sus instalaciones",,neutral,,
,Alquilar un apartamento compartido en Aragón cuesta en promedio 252 euros al mes,,neutral,,
,Huelgas de reforma,,neutral,,
,El misterio de quién inventó el bitcoin llega a juicio,,neutral,,
,"Repsol somete a su junta de accionistas este viernes el pago de un dividendo suplementario de 0,45 euros",,neutral,,
,"Airef considera que la política presupuestaria es ""muy similar"" a la de otros años",,neutral,,
,"Picardo: ""Un duro ""brexit"" para el Reino Unido amenazaría la economía de Gibraltar""",,neutral,,
,¿Qué es el Registro Mercantil?,,neutral,,
,"La inflación de la zona del euro se mantiene en el 0,2% en agosto",,neutral,,
,Las coberturas de seguros de automóviles menos conocidas,,neutral,,
,Así es como la política de Trump afecta a diez empresas,,neutral,,
,Inversiones del Fondo de Garantía en Degiro Broker Online,,neutral,,
,Más cambios en L’Occitane: la compañía nombra nuevo CEO,,neutral,,
,Fechas clave de la declaración de ingresos,,neutral,,
,El agridulce éxito de las constructoras españolas: son líderes en el mundo pero sufren en casa,,neutral,,
,Preguntas y respuestas sobre el ingreso mínimo vitalicio,,neutral,,
,Las bolsas de valores del sudeste asiático comienzan con resultados mixtos,,neutral,,
,REE nombra vicesecretario general de la empresa Concepción Ordiz (SEPI),,neutral,,
,La Bolsa de Sao Paulo no opera este viernes porque es festiva en Brasil,,neutral,,
,La Bolsa de Tokio no funciona hoy porque es un día de fiesta,,neutral,,
,Acciona nombra a un profesor de Harvard como consejero,,neutral,,
,Cómo se calculan los ingresos procedentes del capital móvil,,neutral,,
,Economía/OPA.- El CNE discutirá el jueves si admite el Gas Natural como parte interesada en la E.ON OPA,,neutral,,
,Burberry nombra a Marco Gobbetti CEO,,neutral,,
,"El PP cuelga la señal de ""Vender"" en Génova: esto es lo que se puede pedir por la sede",,neutral,,
,Catalá recibe la candidatura de Javier Íscar para conocer sus propuestas y demandas,,neutral,,
,Donald Trump y el Brexit ya no son comparables,,neutral,,
,Gimeno dice que los cambios de la ACI entrarán en vigor una vez que se aprueben por ley,,neutral,,
,"Iván Delgado: ""Los inversores tendrán en cuenta si los impuestos se aumentan o no en España""",,neutral,,
,"Las cartas de Hódar: Acciona, CIE Automotive y Telefónica",,neutral,,
,Los inversores se preguntan si la cartera 60/40 tiene un futuro,,neutral,,
,Financiación autónoma – III,,neutral,,
,Un nuevo idioma para las ofertas de empleo,,neutral,,
,Finanzas y Comunidades Autónomas discuten los objetivos de reforma fiscal y déficit del jueves,,neutral,,
,Los Tribunales analizan las previsiones de gasto en Agricultura y Educación para 2015,,neutral,,
,CAF celebra su conferencia anual en Washington,,neutral,,
,Este será el caso de la fiscalidad de los vehículos de motor.,,neutral,,
,Análisis técnico de los 10.000 Ibex,,neutral,,
,"Mercedes GLA, a partir de 31.150 euros",,neutral,,
,Zapatos de lujo con nombre diva italiano,,neutral,,
,El debate pendiente sobre los municipios,,neutral,,
,"Valores Hodar: Abengoa, OHL, Tubos Reunidos, Tubacex",,neutral,,
,Hummer será entregado a Chinas,,neutral,,
,El FMI insta a Italia y España a pedir rescate para detener la crisis de deuda,,neutral,,
,Abe pide cifras de inversión de EE.UU. para Trump,,neutral,,
,Des convocó las huelgas del 10 y 13 de enero en Ryanair,,neutral,,
,"El CEO de Airbus, sobre la crisis de Boeing: ""Los sabios aprenden de los errores de los demás""",,neutral,,
,La Corte Suprema hace que los interinos que han estado en la Administración por más de tres años indefinidos,,neutral,,
,III Foro Reciclaje y Economía Circular. Fotografías de Grupo,,neutral,,
,"Amazon, Microsoft, Adidas... la lista de compras de Capital Group para 2020",,neutral,,
,Fitch cree que el préstamo para comprar MoreMovil refleja el interés del mercado,,neutral,,
,Pedro Sánchez inaugurará foro de la OMT sobre desafíos demográficos y turismo,,neutral,,
,Así es como evoluciona el precio de la vivienda usada.,,neutral,,
,"Las cartas de Hódar: CaixaBank, Sabadell y Mapfre",,neutral,,
,Este será el fondo de recapitalización para las PYME y las medianas empresas,,neutral,,
,BBVA pide igualdad de trato para las empresas y los regímenes de pensiones individuales,,neutral,,
,Cómo operará el mercado en la segunda mitad,,neutral,,
,Esta es la parte de tu nómina que dice lo que contribuyes al Seguro Social.,,neutral,,
,"Alemania: cinco escenarios para el mercado de valores, el Ibex y la prima de riesgo",,neutral,,
,Fondos cotizados para cada perfil de inversor,,neutral,,
,"Garamendi, en la ruptura de la fusión: ""Hay cortesías que luego regresan""",,neutral,,
,El Gobierno Vasco concede la continuidad de Euskaltel,,neutral,,
,El Gobierno aprueba la Ley de operaciones a distancia y la Ley de evaluación ambiental,,neutral,,
,BT paga mil millones a la UEFA por los derechos de la Liga de Campeones en el Reino Unido,,neutral,,
,Unesid pide la activación de medidas comprometidas a un precio competitivo de la luz,,neutral,,
,La Junta de Andalucía está estudiando para ampliar el tiempo de cierre de la tienda hotelera a petición del sector,,neutral,,
,"RSC.- 'Integra' Foundation llama a la ""concienciación"" de los gestores de recursos humanos de la empresa en los procesos de selección",,neutral,,
,UGT pide que el derecho a la salud sea una prioridad en el retorno al trabajo,,neutral,,
,Rajoy no quiere aumentar el IVA y quiere reducir el impuesto sobre la renta,,neutral,,
,Standard & Poor's reduce la calificación de la deuda irlandesa,,neutral,,
,Más de 200 municipios valencianos elegirán su factura entre Iberdrola y Gas Natural,,neutral,,
,La CMT está en contra de la integración de los reguladores,,neutral,,
,España aumentaría 5.400 millones más con una tasa mínima del 21% en las empresas,,neutral,,
,El Gobierno señala el camino para el diálogo con Gas Natural y Colombia,,neutral,,
,Euribor: nuevas hipotecas más baratas pero viejas caras,,neutral,,
,Seat presiona al gobierno con la ayuda de Perte,,neutral,,
,El potencial turístico crece un 19% mientras que las pérdidas asolan el sector,,neutral,,
,"Es hora de crear nuevos sistemas de protección social, dice la OIT a los gobiernos",,neutral,,
,Después de la reforma laboral llegó el momento de aprobar otras leyes,,neutral,,
,Banco de España afirma que la normalización de la política monetaria por parte del BCE “parece más probable”,,neutral,,
,"CEOE Aragón anticipa un crecimiento del PIB del 3,1% en 2016 y del 2,4% en 2017",,neutral,,
,"Guindos escribe en WSJ que las diferencias con Bruselas sobre el déficit ""pueden ser subsanadas""",,neutral,,
,Feijóo pedirá a Sánchez una reducción general de impuestos hasta el final del año para detener el impacto de la guerra en Ucrania,,neutral,,
,Lagarde (BCE) afirma que la eurozona no está recalentada y lejos de un aumento de las tasas,,neutral,,
,Arabia Saudita augura el fin de los recortes de la OPEP en junio,,neutral,,
,"Tsipras: ""Grecia deja la austeridad después de cinco años de humillación""",,neutral,,
,"Lenovo: el mercado de consumo ""nunca declinará""",,neutral,,
,Álava cree que con 4 millones de inversiones se podría evitar el cierre de la planta de Daewoo,,neutral,,
,"El Gobierno presenta tres contratos: contratos temporales, fijos y de capacitación",,neutral,,
,Salgado marca en el 1% del PIB el déficit permitido a las Comunidades Autónomas en 2014,,neutral,,
,El FMI llama a México a una normalización “gradual” de la política monetaria,,neutral,,
,Generali considera que la incertidumbre sobre la política monetaria aumenta,,neutral,,
,"Calviño niega la suspensión de impuestos a los empresarios porque ""el gasto público no desaparece""",,neutral,,
,COMO LONES A VIRUS: Revoredo se enfrenta a nuevos retos para buscar formas de control,,neutral,,
,ACS cambia la cúpula de Címica y deja Fernández Verdes,,neutral,,
,"""El gobierno tiene mucho que explicar a los inversores para aclarar dudas""",,neutral,,
,El gobierno rechaza la oferta de Abertis de Tabasa-Cadí e inicia negociaciones para asegurar su privatización,,neutral,,
,China ahora está hundiendo compañías de videojuegos en el mercado de valores,,neutral,,
,Tailandia baja las tasas de interés arrastradas por China y EE.UU. por sorpresa,,neutral,,
,Cuatro de cada diez contratos públicos en 2021 se adjudicaron sin concurso,,neutral,,
,Aena propone arbitraje a controladores de tránsito aéreo,,neutral,,
,El Tribunal Superior Nacional ordena la puesta en libertad de otros 13 traficantes de drogas,,neutral,,
,UGT no descarta una huelga general por recortes de pensiones,,neutral,,
,"EE.UU. suspende la importación de leche, frutas y verduras japonesas debido a la radiación",,neutral,,
,Santander cierra su servicio de transferencia internacional PagoFX,,neutral,,
,Funcionamiento del nuevo sistema de liquidación del IVA,,neutral,,
,El freno de la Ley de Hidrocarburos se definirá en la Corte: AMLO,,neutral,,
,Cotización por el Grupo Pennant,,neutral,,
,"Los índices de Alemania, mezclados al cierre; DAX avanza 0,82%",,neutral,,
,Obtener asesoramiento sobre la divulgación de proveedores,,neutral,,
,De TikTok a Xiaomi: Así actúan los gigantes tecnológicos chinos frente a la invasión rusa de Ucrania,,neutral,,
,"Cotización de Frt 8,25% CRPP Rg-C",,neutral,,
,Qué necesita saber sobre el marketing infantil,,neutral,,
,Moody's: El terremoto no causará una crisis fiscal en Japón,,neutral,,
,Así es como el IRS te hace el estado de ingresos.,,neutral,,
,Las 3D de la política monetaria,,neutral,,
,"Precios y desempleo: los datos que el mercado espera, pero no de Argentina",,neutral,,
,Aeromexico y Volaris descartan nuevos incidentes en el espacio aéreo en CDMX,,neutral,,
,Con premeditación y nocturnidad: así funcionan los ‘goblins’ que recargan los coches de Zity,,neutral,,
,"Ibex, grupos hoteleros, Santander y Caixabank y otras noticias interesantes",,neutral,,
,"¿Qué es la ""inflación monopolística"" y por qué Feletti apunta ahora a góndolas",,neutral,,
,"ETFinance: Reglamento, cuenta demo, bono 2020",,neutral,,
,Trabajo por cuenta propia y contribución a la renta: será en 2022 y no para todos,,neutral,,
,"Análisis Solarpack, Iberdrola, REE, Oryzon, Santander, Ence, Ezentis, Pharmamar, OHL...",,neutral,,
,CONSUMO FOTOVOLÍTICO,,neutral,,
,Seis meses de CaixaBank-Bankia: la importancia de elegir el momento adecuado,,neutral,,
,"Frob, fusiones y bolsas: las cajas presentan a la BdE su plan de saneamiento",,neutral,,
,"Eventos del día, economía y mercados: producción industrial, inflación, libro Beige, IPC USA, China...",,neutral,,
,"BoE y BCE, discursos similares, diferentes acciones",,neutral,,
,PROVIDEROS LOCALES,,neutral,,
,Sanofi/Translate Bio: contratación del mensajero,,neutral,,
,"Roberto Moro: IBEX35, DAX, Acciona, Logística, Almirall, Caixabank, Cellnex, Air Liquide, Petroleum...",,neutral,,
,Productos Financieros: Cuenta de Vivienda,,neutral,,
,De acelerar la transformación digital a poner el mercado laboral patas arriba: lo que el Coronavirus ha cambiado para siempre,,neutral,,
,Los empresarios proponen...,,neutral,,
,"Martín Guzmán ante los gobernadores: ""La principal diferencia con el Fondo es el camino fiscal""",,neutral,,
,Accióna,,neutral,,
,Ajuste del mercado de productos: todo lo que necesita saber,,neutral,,
,"Las cartas de Hódar: Applus, Acerinox y Santander",,neutral,,
,"Ibex, Bankia y BMN, la deuda popular más en riesgo y otras noticias de interés",,neutral,,
,Por qué decidí convertirme en el comerciante de un novato,,neutral,,
,"Valores Hodar: Bayer, BNP Paribas, BMW y Vivendi",,neutral,,
,Norauto: la cadena de mantenimiento integral del coche hace un balance de 2021,,neutral,,
,"Daniel Santacreu: IBEX35, Dow Jones, SP500, Indra, Telefónica, Repsol, Oro, Petróleo...",,neutral,,
,Titulares económicos de los diarios navarros,,neutral,,
,Bancos a la espera de la decisión de Europa sobre el IRPH,,neutral,,
,"La Primera Expansión de CaixaBank, Apple y la sentencia que derriba el modelo del Tesoro 720 sobre bienes extranjeros",,neutral,,
,"Sergio Ávila: Inditex, Amazon, Nvidia, AMD, Sunpower, Chevron...",,neutral,,
,De Panamá a Pandora Papers: Lo que cambió en paraísos offshore,,neutral,,
,"Los índices no tienen razón para subir, pero no caerán.",,neutral,,
,"Ibex, Mango, venta de mercado Fuencarral y otras noticias del día",,neutral,,
,"Ibex, resultados de las empresas cotizadas y otras noticias para estar al día este viernes",,neutral,,
,"El euro mantiene los $ 1,45",,neutral,,
,"La Primera Expansión de Action Energy, BP, el aumento del impuesto de registro y el fin del teletrabajo",,neutral,,
,"La Primera Expansión de Naturgia, Repsol, Tesla y la Guerra del Partido Popular",,neutral,,
,"La Reserva Federal mantiene las tasas entre el 0,75% y el 1%",,neutral,,
,"Ibex, alianza entre El Corte Inglés y LaLiga, ACS y otras noticias interesantes",,neutral,,
,"La primera expansión en pensiones, EQT, KKR, Credit Suisse y el precio de la luz",,neutral,,
,Consejo Expansivo de Sabios: Cómo Reformar la Administración Pública,,neutral,,
,"Ibex, salvadores de Abengoa, Seat, Lula da Silva y otras noticias de interés en este momento",,neutral,,
,"Para siempre, la economía",,neutral,,
,"Valores principales de Hódar: Abertis, BBVA, Iberdrola, Repsol",,neutral,,
,Coeuré: Las elecciones griegas no influyen en la política monetaria del BCE,,neutral,,
,"Valores Hodar: análisis BME, Enagás, Iberia, Red Eléctrica y S&P",,neutral,,
,"Déficit, deuda, ayuda europea... y un poco de aritmética",,neutral,,
,"El dólar, a la espera de la reunión de la Fed",,neutral,,
,Qué esperar de Amadeus y Aena en la Bolsa de Valores,,neutral,,
,"Las cartas de Carmen Ramos: Ibex 35, Euro Stoxx 50 y S&P 500",,neutral,,
,"Los atrasos se mantuvieron en el 4,8% en marzo, pero los bancos aumentaron las provisiones en un 3%",,neutral,,
,"La Primera Expansión en Inditex, Calviño y el sonido de salida de Argalas de Banco Santander",,neutral,,
,Así es como PharmaMar va en su estreno en el Ibex.,,neutral,,
,"Ibex, rodajes en Twitter en la Bolsa de Valores, Temboury, maratón de Berlín y otras noticias en este momento",,neutral,,
,"La Primera Expansión de la Acción Energética, la Corte Inglesa y las pensiones de los 'baby boomers'",,neutral,,
,"La Primera Expansión de Acerinox, ArcelorMittal, el BCE y la posible intervención del Gobierno en el mercado de la energía",,neutral,,
,"Así es como las empresas enfrentan omicron, sector a sector",,neutral,,
,ELA pide que la lucha fiscal se redirija al fraude más grave,,neutral,,
,Reino Unido avergonzará a los empleadores que no pagan salario mínimo a sus empleados,,neutral,,
,"Los socios de AHL bajan el 0,5% del Banco Sabadell",,neutral,,
,Sacyr compite por el segundo aeropuerto más grande de Chile,,neutral,,
,Gas Natural Fenosa renovará Brufau y Suárez de Lezo en su reunión de mañana como asesores,,neutral,,
,Blanco reúne bienes raíces y banca para reactivar el sector,,neutral,,
,Blackrock reduce su participación en Ferrovial por debajo del 3%,,neutral,,
,UBS propone recaudar beneficios en la escalada bursátil de Enagás,,neutral,,
,Metrovacesa mañana materializa su división en dos compañías,,neutral,,
,Los gobernadores del petróleo marcan una semana clave para YPF,,neutral,,
,Fondo activista del tercer punto toma posiciones en la capital de Vivendi,,neutral,,
,BNP Ofensiva en Banca de Inversiones,,neutral,,
,BBVA: FROB no puede permanecer cinco años en las cajas,,neutral,,
,Bolivia pide acelerar el trabajo de la planta que construye el TR español,,neutral,,
,Gobierno baja tasas sobre hipotecas de vivienda protegida,,neutral,,
,"Bruselas pide evitar las amnistías fiscales ""a toda costa""",,neutral,,
,El Gobierno lanzará una ofensiva diplomática la próxima semana para explicar sus esfuerzos ante la crisis,,neutral,,
,"El Gráfico Hódar: IAG, en una banda lateral",,neutral,,
,"Justicia invierte 1,6 millones de euros en la revisión de 300.000 causas penales",,neutral,,
,La UE aprobará el rescate portugués mañana y estudiará nuevas ayudas a Grecia,,neutral,,
,La Audiencia confirma la investigación de Iberdrola Renovables para contratar a Villarejo,,neutral,,
,"Kepler, en YPF: ""Buen trato para España, malo para Repsol""",,neutral,,
,"Trump ordena suspender ""inmediatamente"" los vuelos Boeing 737 MAX 8 y 9",,neutral,,
,Credit Suisse exhortará a Horta-Osório a saltarse las reglas de Covid-19,,neutral,,
,"Alemania, Austria y España se niegan a incluir la energía nuclear y el gas como «verde»",,neutral,,
,El Supremo paraliza los recursos mediante cláusulas sobre tierras en espera de la decisión de la UE,,neutral,,
,CCOO valora que una sentencia obliga a SES a calcular reducciones de horas de trabajo como trabajo efectivo,,neutral,,
,Fiscal pide inhabilitar a los gerentes de Hiriko y devolver la ayuda,,neutral,,
,"Las prisiones clasifican a Ratus y a los condenados por ""negro"" en segundo grado y no tendrán permisos",,neutral,,
,Madrid solo permitirá pisos turísticos en planta baja o primera,,neutral,,
,Almunia requiere que Google ofrezca nuevas concesiones satisfactorias o avance hacia la multa,,neutral,,
,El Fiscal Anticorrupción considera necesario que el actual presidente de Bankia testifique como testigo,,neutral,,
,Obama obliga a BP a vaciar su bolsillo,,neutral,,
,"La Audiencia Nacional cita a Rato, Blesa y Sánchez Barcoj como acusados por tarjetas negras",,neutral,,
,FCC reducirá el mandato de sus asesores de cinco a tres años,,neutral,,
,Santander UK prepara la sucesión de su CEO,,neutral,,
,Las PYME deben perder el miedo a tener información fuera de su empresa,,neutral,,
,El BoJ inicia su reunión mensual sin cambios en la política monetaria,,neutral,,
,Cómo trabajan actualmente las mujeres en las PYME: desafíos que no ven y cómo los superan,,neutral,,
,Movimientos bancarios con los afectados por el IRPH ante el retraso de Europa,,neutral,,
,El Gobierno ha aumentado el poder adquisitivo de los pensionistas en 1.372 millones en 2013,,neutral,,
,Volkswagen busca ingenieros en España y el sur de Europa,,neutral,,
,Economía/Empresa.- Domar exige a la Generalitat que busque un nuevo accionista para evitar ERE de más de 102 personas,,neutral,,
,PIDE cree que los días de pago no deben implicar una declaración adicional del IRPF,,neutral,,
,CNMC propone una vez más al Gobierno retirar las cabinas del servicio universal de telecomunicaciones,,neutral,,
,Brexit: Italia señala que la UE necesita combatir la desigualdad ahora más que nunca,,neutral,,
,Economía/Energía-PSOE llama al gobierno a comenzar a desarrollar un almacenamiento temporal centralizado de residuos nucleares,,neutral,,
,"El empleo público supera su récord en Euskadi, pero la temporalidad también desencadena",,neutral,,
,"Cepyme considera que el registro diario es ""desproporcionado e innecesario""",,neutral,,
,"Berlín insiste en que no aceptará un ""trato especial"" de Finlandia en el rescate de Grecia",,neutral,,
,"Maroto ve en la industria un ""apalancamiento contra la despoblación""",,neutral,,
,La Audiencia Nacional declara ilegal la huelga de tripulación de Iberia,,neutral,,
,"El anteproyecto de la Ley de Startups es una buena noticia, pero la definición de startup sigue siendo ""corto"" y las medidas son ""insuficientes"", según varios agentes del ecosistema empresarial",,neutral,,
,Hoffman (GSMA) pide no preocuparse por la continuidad del MWC en Barcelona,,neutral,,
,El TS confirma la anulación de una sanción de competencia para operadores telefónicos por un valor de 120 millones,,neutral,,
,Tunden a Sheinbaum en las redes; ni las aplicaciones ni los usuarios aceptan impuestos de entrega,,neutral,,
,Alquilar un apartamento compartido en Aragón cuesta en promedio 252 euros al mes,,neutral,,
,Huelgas de reforma,,neutral,,
,El misterio de quién inventó el bitcoin llega a juicio,,neutral,,
,"Repsol somete a su junta de accionistas este viernes el pago de un dividendo suplementario de 0,45 euros",,neutral,,
,"Airef considera que la política presupuestaria es ""muy similar"" a la de otros años",,neutral,,
,"Picardo: ""Un duro ""brexit"" para el Reino Unido amenazaría la economía de Gibraltar""",,neutral,,
,¿Qué es el Registro Mercantil?,,neutral,,
,"La inflación de la zona del euro se mantiene en el 0,2% en agosto",,neutral,,
,Las coberturas de seguros de automóviles menos conocidas,,neutral,,
,Así es como la política de Trump afecta a diez empresas,,neutral,,
,Inversiones del Fondo de Garantía en Degiro Broker Online,,neutral,,
,Más cambios en L’Occitane: la compañía nombra nuevo CEO,,neutral,,
,Fechas clave de la declaración de ingresos,,neutral,,
,El agridulce éxito de las constructoras españolas: son líderes en el mundo pero sufren en casa,,neutral,,
,Preguntas y respuestas sobre el ingreso mínimo vitalicio,,neutral,,
,Las bolsas de valores del sudeste asiático comienzan con resultados mixtos,,neutral,,
,REE nombra vicesecretario general de la empresa Concepción Ordiz (SEPI),,neutral,,
,La Bolsa de Sao Paulo no opera este viernes porque es festiva en Brasil,,neutral,,
,La Bolsa de Tokio no funciona hoy porque es un día de fiesta,,neutral,,
,Acciona nombra a un profesor de Harvard como consejero,,neutral,,
,Cómo se calculan los ingresos procedentes del capital móvil,,neutral,,
,Economía/OPA.- El CNE discutirá el jueves si admite el Gas Natural como parte interesada en la E.ON OPA,,neutral,,
,Burberry nombra a Marco Gobbetti CEO,,neutral,,
,"El PP cuelga la señal de ""Vender"" en Génova: esto es lo que se puede pedir por la sede",,neutral,,
,Catalá recibe la candidatura de Javier Íscar para conocer sus propuestas y demandas,,neutral,,
,Donald Trump y el Brexit ya no son comparables,,neutral,,
,Gimeno dice que los cambios de la ACI entrarán en vigor una vez que se aprueben por ley,,neutral,,
,"Iván Delgado: ""Los inversores tendrán en cuenta si los impuestos se aumentan o no en España""",,neutral,,
,"Las cartas de Hódar: Acciona, CIE Automotive y Telefónica",,neutral,,
,Los inversores se preguntan si la cartera 60/40 tiene un futuro,,neutral,,
,Financiación autónoma – III,,neutral,,
,Un nuevo idioma para las ofertas de empleo,,neutral,,
,Finanzas y Comunidades Autónomas discuten los objetivos de reforma fiscal y déficit del jueves,,neutral,,
,Los Tribunales analizan las previsiones de gasto en Agricultura y Educación para 2015,,neutral,,
,CAF celebra su conferencia anual en Washington,,neutral,,
,Este será el caso de la fiscalidad de los vehículos de motor.,,neutral,,
,Análisis técnico de los 10.000 Ibex,,neutral,,
,"Mercedes GLA, a partir de 31.150 euros",,neutral,,
,Zapatos de lujo con nombre diva italiano,,neutral,,
,El debate pendiente sobre los municipios,,neutral,,
,"Valores Hodar: Abengoa, OHL, Tubos Reunidos, Tubacex",,neutral,,
,Hummer será entregado a Chinas,,neutral,,
,El FMI insta a Italia y España a pedir rescate para detener la crisis de deuda,,neutral,,
,Abe pide cifras de inversión de EE.UU. para Trump,,neutral,,
,Des convocó las huelgas del 10 y 13 de enero en Ryanair,,neutral,,
,"El CEO de Airbus, sobre la crisis de Boeing: ""Los sabios aprenden de los errores de los demás""",,neutral,,
,La Corte Suprema hace que los interinos que han estado en la Administración por más de tres años indefinidos,,neutral,,
,III Foro Reciclaje y Economía Circular. Fotografías de Grupo,,neutral,,
,"Amazon, Microsoft, Adidas... la lista de compras de Capital Group para 2020",,neutral,,
,Fitch cree que el préstamo para comprar MoreMovil refleja el interés del mercado,,neutral,,
,Pedro Sánchez inaugurará foro de la OMT sobre desafíos demográficos y turismo,,neutral,,
,Así es como evoluciona el precio de la vivienda usada.,,neutral,,
,"Las cartas de Hódar: CaixaBank, Sabadell y Mapfre",,neutral,,
,Este será el fondo de recapitalización para las PYME y las medianas empresas,,neutral,,
,BBVA pide igualdad de trato para las empresas y los regímenes de pensiones individuales,,neutral,,
,Cómo operará el mercado en la segunda mitad,,neutral,,
,Esta es la parte de tu nómina que dice lo que contribuyes al Seguro Social.,,neutral,,
,"Alemania: cinco escenarios para el mercado de valores, el Ibex y la prima de riesgo",,neutral,,
,Fondos cotizados para cada perfil de inversor,,neutral,,
,Altibajos y prórrogas de las medidas previstas para 2022,,neutral,,
,Cierre de los mercados,,neutral,,
,"CaixaBank no ve corrección en las bolsas y apuesta por una ""moderación"" en 2022",,neutral,,
,El Gobierno alemán niega que reducirá su previsión de PIB para 2012,,neutral,,
,10.000 euros para incluir un cliente en un archivo predeterminado,,neutral,,
,"La Comunidad Valenciana, Madrid y Cataluña suman el 80% de las solicitudes de arbitraje de Bankia",,neutral,,
,"La CE excluye el pago de 19,33 millones de fondos agrícolas europeos a España",,neutral,,
,Goldman Sachs reduce su previsión de PIB para los EE.UU. después de bloquear el plan de Biden,,neutral,,
,China bloquea el acceso al motor de búsqueda de Microsoft Bing,,neutral,,
,"El FMI ve un riesgo significativo en la inflación, pero prevé una moderación gradual en el aumento de los precios",,neutral,,
,Escrivá confirma que habrá un TENS sectorial para el sector de agencias de viajes,,neutral,,
,La pandemia afecta a las reclamaciones ante la Junta Arbitral de Consumidores,,neutral,,
,El bloqueo político deja la aprobación del techo de gasto 2020 en el aire,,neutral,,
,“La Fed está mucho más cerca de hacer una disminución que el BCE”,,neutral,,
,OPEP duda de los recortes en la producción de petróleo,,neutral,,
,La justicia francesa retrasa su decisión sobre Uber hasta finales de septiembre,,neutral,,
,Ribera retoma su discurso anti-eléctrico a los inversores internacionales,,neutral,,
,El impuesto específico por SMS de los miembros sólo afectaría a los operadores,,neutral,,
,Cotino plantea un conflicto de competencia en la perforación petrolera,,neutral,,
,Bruselas dice que no ha tomado ninguna decisión final sobre Eurovegas,,neutral,,
,El mercado da por sentado una reducción en las compras de deuda del BCE,,neutral,,
,Rápido y Cofina acuerdan una disminución del 20 % en el precio de Media Capital,,neutral,,
,"Gobierno venezolano niega que ENI y Total ""abandonaron"" al país tras negarse a asociarse con PDVSA",,neutral,,
,Olivas dice que ya había renunciado cuando se aprobaron las cuentas de la OPV de Bankia.,,neutral,,
,Elvira Rodríguez confirma que no seguirá liderando la CNMV,,neutral,,
,Donuts Vs. Diesel: lucha alimentaria y energética por el petróleo,,neutral,,
,Activa paraliza la venta de la naviera Trasmediterranea,,neutral,,
,Chrysler pospone su OPV y lo prepara para 2014,,neutral,,
,"Iberia, Globalia, Swissport, Menzies y Acciona compiten por el manejo de Aena",,neutral,,
,El gran banco se resiste a pujar por el CAM y coloca el Sabadell como favorito,,neutral,,
,Deloitte podría pedir dos meses más para preparar el informe de Pescanova,,neutral,,
,"Brasil congela el peaje de cuatro autopistas Abertis, que recibirán compensación",,neutral,,
,El Gobierno Vasco se asegura de que está a la espera de la notificación del cierre de Fagor,,neutral,,
,Revelan que el Club de París hizo una petición especial al gobierno para estar de acuerdo con el FMI,,neutral,,
,"United explica la acción contra C0VID, que Aeroméxico debe implementar",,neutral,,
,Las familias gastarán un promedio de 1.890 euros por niño durante el año escolar,,neutral,,
,Iberia se ha desviado de ayer 17 aviones con 2.900 pasajeros para el temporal,,neutral,,
,"Báñez descarta un contrato único y opta por el tiempo parcial con salarios ""razonables"" para los jóvenes",,neutral,,
,Garamendi: el empleador no apoyará ahora un aumento del salario mínimo,,neutral,,
,Girona es el aeropuerto español más dependiente de Ryanair,,neutral,,
,La OCU afirma que un tercio de los pedidos llegan tarde a su destino,,neutral,,
,Fedea advierte que la recuperación se ralentiza y podría revertirse si la situación de salud empeora,,neutral,,
,Empleadores Fedetaxi llama a una huelga de 24 horas el 29 de noviembre,,neutral,,
,La Comisión Europea somete a consulta pública hasta abril su propuesta de crear un impuesto digital,,neutral,,
,ERC exige a Sánchez endurecer la imposición del ahorro a los altos ingresos,,neutral,,
,El FMI advierte sobre la desaceleración mundial y el aumento de los riesgos financieros,,neutral,,
,Industria aumenta frecuencias móviles,,neutral,,
,Novartis transfiere 160 empleados después de mega operación con GSK,,neutral,,
,"Sabadell anuncia nueva ERE, Amancio Ortega se diversifica con infraestructuras y otras noticias",,neutral,,
,T-Systems Eltec levanta 313 despidos y reduce los salarios en un 15% a sus 1.200 trabajadores,,neutral,,
,La lista de contribuyentes que deben más de 600.000 euros al Tesoro tendrá que ser divulgada antes de que finalice el año,,neutral,,
,La Société Générale reducirá su plantilla en 550 empleados en los próximos cinco años,,neutral,,
,La fusión de las cajas gallegas pasará por una ERE,,neutral,,
